Customer ID,Recency,Frequency,Monetary,total_number_of_purchases,Interpurchase_Interval_Std,Purchases_Last_30_Days,Purchases_Last_60_Days,Purchases_Last_90_Days,labels,predictions
15358.0,5,1130,17050.41,42,4.303242610548767,2,4,7,18.0,17.54
18055.0,7,584,11195.57,14,6.0393793573554335,1,2,3,31.0,31.91
15114.0,30,231,3400.12,12,8.570932770204037,1,1,3,35.0,38.31
13878.0,55,107,2473.06,4,47.98104222812792,0,1,1,183.0,214.02
18058.0,10,16,774.06,3,138.6311653272813,1,1,1,328.0,264.33
16202.0,361,124,2501.9900000000002,9,15.908755386080953,0,0,0,47.0,55.36
13104.0,3,30,1709.1,9,41.54248819128619,1,2,3,81.0,82.38
12475.0,54,61,1149.64,2,45.95940237499468,0,1,1,356.0,351.5
13019.0,379,55,1229.95,6,27.25473820672254,0,0,0,71.0,75.03
14171.0,98,64,498.79,2,79.62451564727719,0,0,0,632.0,590.03
17028.0,581,95,1593.83,3,10.089629215566761,0,0,0,70.0,58.94
15432.0,23,16,320.76,2,133.74702488902946,1,1,1,518.0,466.55
12376.0,390,13,503.15,2,8.082903768654761,0,0,0,28.0,28.88
17334.0,302,31,635.15,3,17.705801374093483,0,0,0,52.0,63.82
13055.0,78,154,2321.11,4,20.531709222354852,0,0,2,117.0,113.52
13426.0,1,343,8167.38,22,10.332622161016708,3,3,5,35.0,33.11
15822.0,3,65,1840.06,6,50.82384767078828,1,1,1,146.0,128.11
16153.0,50,226,5133.49,11,12.872841165901942,0,1,1,51.0,53.16
12604.0,79,16,254.18,2,46.99219793398333,0,0,1,182.0,171.71
17770.0,199,38,1143.27,5,10.530735795584105,0,0,0,21.0,31.2
16936.0,26,141,551.17,2,30.34103774475374,1,1,1,359.0,351.71
12811.0,261,56,1033.9,5,14.359782972014829,0,0,0,42.0,49.16
12664.0,8,45,6070.04,11,45.802701019905115,2,4,6,72.0,62.07
15433.0,214,41,533.3,2,8.380035799446206,0,0,0,53.0,47.82
15889.0,157,399,1806.28,8,15.766521473431474,0,0,0,82.0,88.63
16768.0,48,164,1708.12,9,20.135526950654903,0,1,1,86.0,71.74
14335.0,16,63,468.26,2,10.160010160015242,1,1,1,80.0,79.47
14026.0,471,50,713.11,2,21.999999999999996,0,0,0,154.0,154.75
14031.0,7,781,40999.17,44,4.786171800675267,2,3,6,17.0,17.64
17472.0,191,230,935.1,4,22.628568969537866,0,0,0,146.0,145.88
18248.0,123,47,804.02,2,9.288843237758519,0,0,0,63.0,64.1
15205.0,85,37,653.24,2,7.000000000000001,0,0,1,42.0,40.78
16287.0,170,42,1006.98,5,45.74426526766004,0,0,0,130.0,119.92
12483.0,17,139,5120.58,19,16.714428021740332,1,2,2,37.0,36.53
15636.0,90,57,1444.58,4,36.66157973371344,0,0,1,160.0,145.56
15279.0,355,94,1580.54,5,18.818583466455824,0,0,0,80.0,71.58
17373.0,40,91,1167.5,7,31.16566823292088,0,1,2,102.0,94.81
15045.0,152,12,735.66,2,31.65869118066518,0,0,0,105.0,112.82
13115.0,12,314,5494.7,10,14.697493752398264,1,3,3,65.0,69.47
12522.0,39,12,192.72,2,3.6181361349331636,0,2,2,12.0,16.56
13221.0,240,66,847.41,2,14.760133416115806,0,0,0,119.0,111.31
17255.0,41,190,799.13,4,20.238790341083547,0,1,1,135.0,140.73
12580.0,247,58,1052.9,2,43.57711454743994,0,0,0,329.0,336.0
13617.0,40,107,1278.75,8,24.213062939068337,0,1,1,65.0,82.35
17530.0,1,558,3141.51,12,13.089542677547206,2,3,4,67.0,60.74
17673.0,2,520,4233.58,13,8.706026540196023,1,1,2,52.0,52.35
14669.0,242,395,3243.93,7,16.30171351500817,0,0,0,82.0,102.65
14448.0,9,20,375.35,2,81.21316979017887,1,1,1,354.0,367.95
12797.0,366,43,806.11,2,8.94959429780133,0,0,0,58.0,61.33
14609.0,72,13,1486.2,10,40.90815655498635,0,0,1,66.0,69.35
13309.0,7,130,1706.3700000000001,6,16.165387945912727,1,2,3,77.0,72.57
16873.0,5,512,14617.39,12,9.479049378246195,1,1,2,60.0,58.06
16306.0,214,69,1192.82,7,13.569990583082,0,0,0,37.0,41.75
13164.0,569,10,372.2,2,32.666666666666664,0,0,0,98.0,97.47
18061.0,22,128,6488.97,28,12.65717087279725,1,1,2,26.0,26.98
15603.0,79,4,88.48,2,328.51230316889706,0,0,1,569.0,440.61
14973.0,107,32,1314.45,3,16.84776874924264,0,0,0,59.0,63.07
15489.0,23,114,2419.61,8,26.376722896256304,1,2,2,96.0,85.38
12695.0,7,59,1407.1200000000001,7,45.501111850957244,1,1,2,110.0,110.86
17203.0,36,270,5575.88,10,20.021537257904853,0,6,6,39.0,69.43
15590.0,382,87,1496.6,5,18.28749357732298,0,0,0,56.0,75.68
14128.0,61,65,924.21,3,43.879061336923826,0,0,1,245.0,231.7
13593.0,108,410,5523.6900000000005,14,8.80741625246324,0,0,0,41.0,43.19
16972.0,383,88,786.25,2,7.826421504315902,0,0,0,73.0,62.86
13760.0,54,119,1363.6399999999999,5,26.227975660137044,0,1,1,135.0,125.83
16704.0,618,58,695.66,2,7.020021492444732,0,0,0,53.0,47.01
17709.0,170,40,671.01,5,50.28495051516995,0,0,0,108.0,116.4
17662.0,662,15,412.92,2,16.035674514745462,0,0,0,60.0,62.25
14314.0,107,10,229.8,2,108.0,0,0,0,324.0,355.4
15650.0,522,36,553.88,2,17.917270200244552,0,0,0,106.0,111.02
14420.0,99,93,1639.17,4,37.74967686220833,0,0,0,197.0,179.15
16772.0,423,69,3723.5499999999997,3,33.64965654246432,0,0,0,149.0,176.31
13123.0,473,45,506.75,2,8.442317648177381,0,0,0,56.0,48.94
14428.0,7,144,1244.83,5,15.645659591087407,1,2,3,79.0,79.38
14096.0,4,5111,65164.79,17,0.3347245014002206,5,10,14,6.0,5.0
17928.0,45,27,341.24,3,73.49123443283244,0,1,1,262.0,259.18
15251.0,9,230,20324.54,21,14.439991986641623,1,3,3,34.0,32.99
16416.0,27,187,2972.88,9,27.452058022728135,1,3,3,78.0,80.32
13141.0,85,425,7668.58,17,10.292414710404179,0,0,1,40.0,39.07
16021.0,395,145,532.25,2,12.416666666666663,0,0,0,149.0,119.67
16736.0,506,143,2956.56,5,13.13106745752867,0,0,0,58.0,62.83
15108.0,142,60,1300.25,4,7.6727713521316625,0,0,0,28.0,39.04
13908.0,80,122,2369.55,4,10.550083884616832,0,0,1,65.0,62.98
14798.0,53,49,724.31,8,36.633989710754406,0,1,1,85.0,75.06
12610.0,23,106,2099.54,5,6.493967332964628,1,3,3,26.0,27.11
15407.0,34,153,1056.44,4,14.17717490382858,0,1,1,90.0,77.96
13559.0,513,2,990.0,2,,0,0,0,30.0,168.16
14473.0,74,7,234.34000000000003,2,84.9156444164835,0,0,1,208.0,285.53
15488.0,93,11,431.92,5,114.27593311318394,0,0,0,122.0,139.28
12417.0,3,371,6816.91,20,9.604936671681054,1,2,2,38.0,35.03
17534.0,54,92,1668.83,5,43.45194249364816,0,1,1,150.0,154.16
17254.0,5,148,470.73,3,31.841777555207486,2,2,2,198.0,231.34
15057.0,275,70,3255.96,5,29.57796350289666,0,0,0,114.0,107.15
12445.0,22,24,434.98,2,82.98873679471576,1,1,1,398.0,408.19
14861.0,52,86,1380.73,10,40.631299770108306,0,1,1,75.0,76.77
13997.0,519,46,382.31,3,4.621207153499565,0,0,0,16.0,22.11
14309.0,8,189,3780.81,11,14.463642374376922,2,2,2,54.0,49.71
15542.0,512,252,918.45,3,14.201874069700574,0,0,0,112.0,111.68
17076.0,36,50,1242.75,6,50.93827129961517,0,1,1,140.0,123.02
13361.0,472,34,1450.5,2,25.241260113576192,0,0,0,145.0,146.52
13211.0,10,206,2729.32,10,22.791598416809503,1,1,1,80.0,76.86
16333.0,8,45,26626.8,22,13.929355893311687,2,3,4,14.0,26.27
16250.0,261,49,791.38,3,16.221647387723333,0,0,0,62.0,68.17
16732.0,32,221,4387.64,4,29.674908020817877,0,1,1,233.0,175.08
18172.0,15,476,17479.84,52,7.588601384636409,1,6,9,14.0,14.58
12931.0,22,218,92347.34,57,9.982966804316131,3,3,4,13.0,17.58
17122.0,119,30,570.5,4,51.89682830556546,0,0,0,127.0,133.85
13895.0,28,186,4008.52,6,30.916646210835506,1,1,2,142.0,125.22
13733.0,411,29,487.03000000000003,2,61.23024462749481,0,0,0,324.0,304.63
12582.0,239,103,1980.4,4,20.696285787291522,0,0,0,113.0,100.64
14624.0,57,51,814.07,6,52.88981229781364,0,2,2,109.0,116.42
15569.0,104,142,3586.35,10,21.552687498295647,0,0,0,61.0,61.27
16692.0,256,5,1914.6999999999998,4,51.11017511220246,0,0,0,62.0,93.73
13048.0,14,268,4084.21,9,15.02763170750065,1,1,1,83.0,70.89
12418.0,113,102,2021.2,4,34.20786488224573,0,0,0,172.0,150.28
16676.0,34,133,2361.9,6,18.833240702414376,0,1,1,77.0,82.03
12669.0,151,101,2744.0299999999997,3,9.817912921869604,0,0,0,52.0,58.84
15908.0,491,41,764.57,2,3.3203915431767985,0,0,0,21.0,20.08
12379.0,82,81,1620.22,4,32.06761053726362,0,0,1,151.0,147.23
14856.0,36,66,1311.3799999999999,3,2.4806946917841692,0,3,3,10.0,17.77
13558.0,6,175,605.06,4,3.17833611769503,2,2,4,21.0,19.03
17572.0,71,36,723.01,10,41.13131257265661,0,0,1,73.0,69.39
13014.0,11,225,5381.08,11,12.151875631280292,2,4,5,42.0,45.51
12657.0,11,47,1643.18,4,6.833421703210848,2,3,4,22.0,21.99
17564.0,24,49,454.01,3,5.764859000077985,1,2,3,28.0,24.5
16130.0,422,55,987.48,4,18.67861440040288,0,0,0,65.0,70.0
15437.0,262,57,393.45,2,50.512374721448225,0,0,0,378.0,349.99
15852.0,187,33,257.26,3,58.12936594771931,0,0,0,170.0,199.82
12947.0,144,114,1908.03,6,11.682543678562348,0,0,0,46.0,48.45
15598.0,53,36,548.02,2,63.21753825369305,0,1,1,374.0,395.87
14226.0,29,98,3002.53,6,23.32224669112411,2,2,3,82.0,80.91
16204.0,23,110,944.24,3,47.5962176232748,1,1,1,354.0,305.65
15706.0,64,55,1060.56,4,5.585871165150052,0,0,3,17.0,24.51
13542.0,377,337,4006.17,17,5.236712802971939,0,0,0,22.0,24.18
12821.0,214,13,220.8,2,114.6040284341407,0,0,0,397.0,388.62
15312.0,75,163,2930.19,12,18.96954828090124,0,0,1,59.0,56.14
17941.0,131,7,1433.28,4,180.55691623418915,0,0,0,190.0,161.28
17250.0,4,57,384.52,2,34.343069585746534,1,1,1,257.0,249.76
16381.0,396,65,258.7,2,2.75,0,0,0,22.0,22.34
15970.0,304,24,1017.32,2,61.51175214683706,0,0,0,295.0,296.76
13595.0,517,152,818.22,3,7.400357965209862,0,0,0,64.0,56.52
14500.0,88,7,356.85,3,30.95588258581342,0,0,1,50.0,68.47
12559.0,311,21,561.71,2,1.7888543819998317,0,0,0,8.0,8.83
13933.0,109,23,608.7900000000001,2,8.314827937868808,0,0,0,39.0,35.61
16648.0,43,37,672.8,3,71.59788504458176,0,1,1,274.0,251.27
13693.0,374,106,2011.82,9,16.621497400179557,0,0,0,45.0,53.83
16133.0,4,545,22992.260000000002,56,4.934800981268838,5,8,10,11.0,12.95
17878.0,44,85,1412.33,3,38.29723973641667,0,1,1,176.0,187.39
16576.0,420,33,540.87,2,17.854446224960327,0,0,0,101.0,101.31
12408.0,33,159,4340.7699999999995,8,15.535091605537882,0,1,1,66.0,66.76
13363.0,18,102,1723.86,3,36.38506929121797,1,2,2,196.0,230.79
15428.0,15,44,762.75,4,68.29248704927515,1,1,1,235.0,214.15
12865.0,26,195,3323.47,4,20.673857686598925,1,1,1,150.0,142.23
18146.0,141,10,160.35000000000002,2,26.333333333333336,0,0,0,79.0,73.56
18196.0,95,281,1464.31,4,18.518334488759596,0,0,0,179.0,145.11
16087.0,389,10,1739.92,5,65.92314548859991,0,0,0,75.0,68.29
14199.0,218,18,1091.7,4,53.415546315986454,0,0,0,104.0,117.46
14056.0,1,1106,8214.65,23,1.9445523954432742,2,4,6,13.0,14.2
14687.0,107,40,1402.06,3,52.21293214713008,0,0,0,222.0,192.69
17295.0,29,69,556.95,3,4.244373438135827,2,2,3,18.0,22.8
13865.0,58,30,501.56,4,24.75873732425839,0,1,1,77.0,71.24
12719.0,5,39,644.95,2,9.571063846714988,1,1,2,59.0,59.34
14855.0,119,207,6520.3,7,24.760163325382116,0,0,0,82.0,94.57
16455.0,64,225,4384.37,11,16.810975121305376,0,0,1,56.0,65.52
15882.0,199,75,1495.98,8,30.834655971578442,0,0,0,76.0,81.35
17795.0,180,46,350.39,2,12.67105187249881,0,0,0,85.0,84.76
15070.0,373,34,843.25,3,43.831936260717896,0,0,0,176.0,166.7
17718.0,232,23,439.18,2,87.83869513851148,0,0,0,412.0,373.45
16080.0,82,30,602.5600000000001,4,41.6775683603722,0,0,1,123.0,120.12
12779.0,38,277,6722.2699999999995,14,14.517571471252518,0,1,1,54.0,51.94
17716.0,23,601,15956.97,24,8.554511935664653,2,2,4,31.0,30.63
17285.0,628,49,428.34,2,4.907477288111819,0,0,0,34.0,31.42
15368.0,21,8,722.74,2,140.60278395943254,1,1,1,372.0,381.09
14215.0,12,192,3416.33,9,21.86867918363394,1,1,2,90.0,81.44
12726.0,28,179,4014.6,11,15.098992001090464,1,1,2,60.0,50.0
16636.0,438,73,3802.04,4,17.833585624120364,0,0,0,69.0,78.38
13502.0,17,33,780.5,5,52.61790715360889,1,1,1,133.0,138.9
16264.0,438,66,837.53,2,0.8682431421244591,0,0,0,7.0,5.04
17573.0,29,25,380.6,3,11.274490251660277,1,1,2,32.0,34.27
12423.0,1,165,2622.39,10,13.760830892653335,1,1,1,52.0,48.13
13727.0,29,84,1080.05,8,63.72752984805564,1,2,2,100.0,93.29
13634.0,33,450,5073.47,16,10.32914172946254,0,1,2,44.0,43.74
17482.0,487,54,778.19,2,12.499811319330698,0,0,0,91.0,90.03
13585.0,531,39,684.54,3,26.853654810312285,0,0,0,104.0,107.02
13323.0,3,21,787.85,5,11.872125690922104,3,4,5,20.0,30.53
16639.0,31,81,1747.98,4,27.47113271984598,0,1,1,126.0,128.21
15630.0,45,80,1481.4,3,52.315042584549,0,1,1,300.0,238.71
16392.0,270,149,763.05,3,16.915936995467874,0,0,0,146.0,119.57
13651.0,35,14,226.85,3,94.76773225588485,0,2,2,173.0,226.28
14800.0,48,656,7774.32,17,4.627299024042848,0,2,3,24.0,29.09
14657.0,18,215,1460.8700000000001,6,14.768671683267254,1,1,1,83.0,86.57
13513.0,127,40,824.59,3,60.00959212574699,0,0,0,264.0,232.77
12361.0,287,29,511.25,4,42.52448718776055,0,0,0,131.0,120.39
18198.0,4,159,5425.56,17,7.369931567973813,1,2,3,21.0,29.3
12822.0,71,46,948.88,2,2.3851391759997753,0,0,2,16.0,18.23
17768.0,8,190,3509.51,7,28.511154057009012,1,2,2,122.0,109.25
16780.0,100,99,605.55,3,21.6875101369292,0,0,0,153.0,142.75
17163.0,22,30,699.78,4,79.19398457028302,1,1,2,218.0,198.35
14432.0,10,382,2255.51,6,1.8420800029843083,2,4,6,16.0,13.43
16978.0,78,67,768.88,3,72.37779669584765,0,0,1,294.0,303.17
17913.0,59,476,3479.64,14,14.732015198837782,0,1,1,52.0,51.96
17222.0,65,113,1605.01,6,40.70014656609888,0,0,1,126.0,124.5
14839.0,418,74,915.28,3,23.624472000896798,0,0,0,142.0,130.97
17048.0,118,101,2071.68,7,25.37854816711758,0,0,0,95.0,80.89
14135.0,2,256,9643.92,24,13.29411942325521,2,4,5,32.0,30.77
17211.0,27,377,4046.65,13,15.153002183636918,1,2,2,58.0,57.3
14162.0,174,25,289.36,2,24.086649137367914,0,0,0,118.0,114.5
17638.0,647,3,842.4,2,52.32590180780452,0,0,0,74.0,161.4
15792.0,400,57,933.84,2,29.13147536845426,0,0,0,218.0,214.37
12949.0,31,715,15526.7,22,8.408214567686997,0,1,1,34.0,36.83
15227.0,37,120,2488.4900000000002,9,22.687820894053853,0,2,2,75.0,73.33
12677.0,555,21,395.1,2,24.820354550247664,0,0,0,111.0,112.36
15856.0,4,1161,34220.340000000004,52,3.9188989568432633,6,9,10,14.0,13.7
16217.0,235,15,304.25,2,12.294017127971522,0,0,0,46.0,45.47
13619.0,545,49,231.69,2,18.619546181365433,0,0,0,129.0,125.29
16808.0,99,23,288.42,2,37.31012536223182,0,0,0,175.0,178.73
13508.0,244,28,287.05,2,76.78758580222022,0,0,0,399.0,387.61
17579.0,5,94,753.28,4,43.52109589327094,1,1,1,191.0,206.97
12621.0,2,770,24775.81,35,4.951493143686283,2,3,5,20.0,19.44
16487.0,577,35,209.4,2,13.891385396543216,0,0,0,81.0,84.04
17668.0,1,15,347.75,2,9.621404708847278,1,2,2,36.0,42.8
13044.0,291,419,4853.9,11,10.541053888502185,0,0,0,41.0,53.0
17266.0,2,127,517.73,5,35.84496776795473,2,2,2,160.0,165.75
14569.0,1,35,598.98,4,79.1005193210686,1,1,1,201.0,208.03
12547.0,198,21,383.58,3,51.378343789249534,0,0,0,151.0,156.52
16489.0,380,6,303.7,2,24.596747752497688,0,0,0,55.0,58.48
12731.0,24,393,25775.71,17,8.91790557680559,1,2,4,39.0,40.37
15612.0,36,6,195.15,2,11.180339887498947,0,1,2,25.0,32.21
17158.0,32,113,1980.0,5,29.50544743892945,0,1,1,152.0,128.16
12431.0,36,406,10857.97,27,8.418096960456298,0,2,4,25.0,28.14
17524.0,361,43,539.14,3,11.727054597118984,0,0,0,38.0,39.49
18057.0,393,140,1203.56,3,19.277230481990447,0,0,0,148.0,133.8
17064.0,59,62,859.35,3,24.047289476103977,0,1,1,134.0,122.79
13486.0,78,69,1122.41,3,6.792290211801503,0,0,1,38.0,35.76
14837.0,90,209,3460.32,9,19.870324099561834,0,0,1,74.0,71.39
13588.0,16,174,2478.95,9,9.728900187450444,2,4,5,30.0,39.58
17759.0,17,138,1276.91,5,27.997228133669626,1,1,1,142.0,145.69
17750.0,5,193,1797.57,9,4.026404451837038,1,3,4,20.0,23.71
13855.0,501,73,1310.3400000000001,4,18.29338370351269,0,0,0,77.0,78.98
14807.0,391,40,519.29,2,41.47319183551757,0,0,0,259.0,261.95
14011.0,480,32,457.82,2,22.809873357400413,0,0,0,127.0,126.77
17838.0,27,308,6722.900000000001,13,14.706404069858236,1,1,2,50.0,55.83
15519.0,383,37,344.61,2,10.5,0,0,0,63.0,63.96
13836.0,399,31,620.37,2,2.7386127875258306,0,0,0,15.0,14.26
12755.0,281,64,9030.66,11,23.144617583634385,0,0,0,41.0,52.46
16776.0,60,137,619.85,2,30.440998862795325,0,1,1,355.0,360.66
16977.0,395,28,496.0,4,37.40198967847608,0,0,0,79.0,107.15
17955.0,199,22,949.9,6,94.93223146765575,0,0,0,93.0,106.16
12870.0,375,93,1676.95,3,18.499028266985874,0,0,0,124.0,109.61
16601.0,41,72,684.25,3,49.40656690277834,0,1,1,291.0,237.43
12789.0,65,8,273.35,3,171.38136254730685,0,0,1,314.0,276.77
17438.0,254,71,1422.77,5,27.211859550700304,0,0,0,97.0,103.91
16551.0,96,88,2237.12,7,32.32147314562144,0,0,0,105.0,91.67
14178.0,9,327,1620.93,7,4.141832994806337,2,3,4,29.0,26.09
14365.0,395,51,634.68,2,40.587929240107826,0,0,0,287.0,292.59
14091.0,654,13,9530.08,2,12.701705922171767,0,0,0,44.0,42.15
13447.0,23,59,1129.14,3,1.3345427062199031,1,3,3,6.0,8.66
12948.0,16,125,2317.43,9,43.170539900981666,1,3,3,90.0,89.31
13800.0,310,73,1679.56,3,38.55040600067529,0,0,0,214.0,187.32
17469.0,16,267,5051.25,17,15.278005873476939,1,1,2,44.0,43.57
14398.0,401,53,707.79,2,17.473056181094716,0,0,0,126.0,122.05
14021.0,155,90,1716.58,7,20.077588265571087,0,0,0,73.0,69.53
16102.0,42,57,1842.14,3,8.364407431988933,0,1,1,43.0,38.34
14060.0,5,270,9519.08,30,8.316276909312162,2,3,5,22.0,23.78
15261.0,135,92,1508.0,4,26.04006962135904,0,0,0,100.0,131.09
14067.0,64,52,374.7,2,4.48089626888963,0,0,1,32.0,31.46
17769.0,13,591,7103.08,17,8.82762207255076,3,6,6,42.0,37.35
13709.0,4,408,7591.75,18,12.498373552215535,2,6,8,41.0,37.96
17995.0,282,29,495.48,3,18.885340469689304,0,0,0,52.0,62.43
13497.0,283,67,1320.33,6,24.502376080013825,0,0,0,77.0,72.25
16182.0,72,51,9971.65,9,29.309224013011633,0,0,1,71.0,69.07
14530.0,26,485,6197.4,16,8.786704702295935,1,1,1,44.0,44.47
12425.0,78,91,1741.41,2,39.00142447541003,0,0,1,370.0,379.3
12451.0,11,511,12669.88,8,10.781719865683169,2,2,3,74.0,80.99
12880.0,382,36,640.13,2,32.453923381575045,0,0,0,192.0,196.31
16791.0,29,698,4038.69,15,8.084502901031096,1,2,2,50.0,46.99
15222.0,319,138,3550.91,11,16.277412720627005,0,0,0,40.0,51.71
16518.0,61,68,959.37,4,35.32991757040248,0,0,1,165.0,129.9
13827.0,58,93,412.05,3,7.9686662411400535,0,1,1,42.0,48.99
15838.0,11,209,74163.0,34,11.427675363521962,5,5,7,22.0,20.6
14780.0,55,27,447.68,2,4.706787243316417,0,1,2,24.0,23.49
13291.0,156,328,3320.84,11,15.094507254809352,0,0,0,51.0,58.33
17977.0,29,108,1565.6299999999999,2,35.76925009468955,1,1,1,370.0,368.82
16919.0,156,640,5125.91,24,4.791844031486185,0,0,0,14.0,26.57
15135.0,239,20,305.68,2,72.72478763696807,0,0,0,317.0,329.78
18096.0,12,438,1805.28,6,18.46303048353849,1,2,3,100.0,123.08
12526.0,1,71,1316.66,3,7.880854490144074,1,2,2,46.0,43.93
15656.0,45,47,748.5,4,22.206409833225166,0,1,1,79.0,76.79
17145.0,513,180,3120.91,4,10.253950156748676,0,0,0,48.0,74.45
18017.0,81,4,688.0,4,26.689573494781314,0,0,1,117.0,67.12
16358.0,1,154,2919.65,5,19.531650726883253,1,1,3,98.0,107.61
15773.0,6,47,774.52,2,59.419108330423555,1,1,1,403.0,413.86
12970.0,7,383,1524.97,10,24.083484295835046,2,2,2,81.0,76.71
14590.0,425,204,3006.62,20,6.087835991664496,0,0,0,16.0,21.66
13507.0,3,162,2479.16,4,7.999029444231933,1,1,1,47.0,53.09
17994.0,122,314,2313.32,11,10.552702370501596,0,0,0,50.0,52.46
14110.0,4,400,12987.95,33,10.208323016925895,2,4,7,23.0,21.91
18062.0,173,54,1632.67,6,31.251716933966282,0,0,0,85.0,89.63
16309.0,106,42,706.57,2,20.92728409307321,0,0,0,134.0,131.34
18108.0,254,47,848.8100000000001,3,54.060352747003364,0,0,0,242.0,213.82
12975.0,437,112,2100.09,6,21.240824969210724,0,0,0,59.0,81.8
14520.0,2,4,270.6,2,166.85422779580185,1,1,1,289.0,432.52
12910.0,23,137,5796.52,13,19.175527931707514,2,2,4,50.0,52.69
12384.0,29,27,585.27,2,18.042684432712928,1,1,1,92.0,93.34
13925.0,93,41,678.25,4,4.976611966656298,0,0,0,14.0,19.46
12644.0,130,111,1918.49,4,36.52399213760808,0,0,0,188.0,168.65
17529.0,610,82,1240.25,2,9.666666666666666,0,0,0,87.0,90.99
13983.0,30,341,7108.45,21,9.992874435114622,1,3,4,35.0,33.38
18160.0,57,65,1003.88,3,29.002736597754534,0,1,1,164.0,150.82
17049.0,3,559,9947.48,19,8.281368062932097,2,3,4,36.0,35.6
17430.0,33,42,735.17,4,53.45538372119769,0,1,1,149.0,168.9
17166.0,39,12,206.34,2,49.749371855331,0,1,1,165.0,156.74
17381.0,9,174,40002.37,38,8.149014605306892,2,2,5,15.0,20.4
16360.0,5,662,3512.53,6,1.5280578533520122,2,3,6,17.0,11.75
13034.0,55,55,922.68,3,42.85844038167611,0,1,1,173.0,218.91
17812.0,13,233,1165.8899999999999,7,22.904396082509223,2,3,3,86.0,99.98
13427.0,19,52,1006.53,6,47.96116893373425,1,1,1,140.0,131.72
12989.0,3,97,13551.75,33,14.935471582896497,3,4,7,23.0,22.72
16452.0,631,18,332.17,2,15.279744377288978,0,0,0,63.0,51.42
15943.0,650,12,271.28999999999996,2,8.442317648177381,0,0,0,28.0,29.2
17685.0,17,213,5943.17,12,17.00970143095628,1,1,2,59.0,60.7
14216.0,3,77,2150.04,5,43.15799411627411,3,4,4,102.0,165.84
12631.0,57,183,3481.57,6,31.162863093509387,0,1,1,127.0,120.64
13162.0,122,238,9275.49,16,11.965387279197682,0,0,0,41.0,38.88
15077.0,495,32,2428.08,2,42.2072459762921,0,0,0,235.0,231.43
14660.0,87,30,285.74,2,2.599734734478726,0,0,1,14.0,13.79
12355.0,214,35,947.61,2,60.53900055530563,0,0,0,353.0,357.54
17058.0,82,62,1179.89,3,15.750617994641187,0,0,1,79.0,74.59
12982.0,243,178,2744.81,8,13.876852171661445,0,0,0,52.0,55.09
12775.0,17,81,1686.12,7,22.463328061419052,1,1,1,65.0,76.36
15808.0,306,858,18409.93,21,3.5286187039711168,0,0,0,22.0,16.0
18078.0,217,77,844.6,4,30.091844789029093,0,0,0,137.0,125.82
14241.0,184,12,333.70000000000005,2,154.37380842381498,0,0,0,512.0,430.9
16326.0,6,495,4826.99,24,8.26931488590189,2,4,6,29.0,29.0
14478.0,382,68,1276.66,4,27.627399073325044,0,0,0,119.0,104.39
17466.0,10,41,763.28,2,10.75174404457249,1,1,2,68.0,67.17
14159.0,20,1874,7938.01,20,5.018575204084279,1,3,4,38.0,31.54
17978.0,365,80,1461.76,4,31.669488591188106,0,0,0,122.0,129.46
14306.0,51,46,3151.4,6,52.58324809098408,0,1,2,125.0,112.46
13873.0,120,60,1038.92,8,27.935772123113985,0,0,0,75.0,66.93
13457.0,689,9,148.22,2,16.97056274847714,0,0,0,48.0,48.72
16072.0,288,556,4328.89,4,7.787814851964042,0,0,0,87.0,60.53
13833.0,159,45,701.36,2,36.78438403848716,0,0,0,244.0,256.36
12633.0,59,306,5678.16,7,11.272362492801202,0,1,1,78.0,72.26
12999.0,196,28,455.88,3,7.792172272091315,0,0,0,24.0,30.72
16103.0,7,200,6191.71,22,14.957340825369519,1,1,2,33.0,33.4
14287.0,8,9,176.63,3,67.17514421272202,1,1,1,95.0,193.18
12383.0,185,99,1850.56,5,8.825451641461967,0,0,0,42.0,43.13
17227.0,19,125,2022.03,12,20.13281855331247,1,1,3,61.0,51.1
16520.0,186,415,2482.62,6,11.188385069511792,0,0,0,92.0,90.55
16653.0,16,69,1212.66,2,6.6697296884991575,1,1,2,55.0,44.55
16296.0,626,74,1313.67,4,7.000951229128309,0,0,0,32.0,34.85
16948.0,139,43,868.77,7,32.160466205067586,0,0,0,86.0,59.5
14653.0,1,386,3614.54,12,17.95662085928148,3,5,6,67.0,61.16
17014.0,8,74,586.33,3,4.7733245325293225,1,2,3,29.0,25.19
16784.0,20,160,896.53,5,30.808087983001773,1,1,1,150.0,166.32
17897.0,173,346,2585.0,9,12.571450662353268,0,0,0,50.0,71.21
18168.0,176,404,3770.27,16,7.671127093316806,0,0,0,37.0,38.6
17873.0,80,179,6515.88,18,14.490837930460442,0,0,1,38.0,36.19
18060.0,408,75,1185.46,2,18.134631644035803,0,0,0,156.0,160.78
17822.0,420,176,2188.5,5,10.583005244258363,0,0,0,35.0,59.73
16108.0,85,135,2235.92,4,32.85813611863716,0,0,1,182.0,170.34
12672.0,330,22,437.05,2,57.82774091253798,0,0,0,265.0,261.6
15005.0,16,2454,14106.2,56,2.087260452569314,2,5,8,13.0,11.89
13554.0,380,200,1638.28,7,2.1548829744258464,0,0,0,11.0,14.24
13169.0,64,18,840.08,3,85.25515337192579,0,0,1,249.0,236.97
17461.0,23,111,757.46,3,0.5720775535473553,3,3,3,3.0,5.81
